Order_ID,Customer_ID,Order_Date,Product_ID,Product_Name,Category,Brand,Region,State,City,Quantity,Unit_Price,Discount_Pct,Sales,Cost_Price,Profit,Inventory_Level,Customer_Rating,Return_Flag,Sales_Channel
O01053,C023,2025-11-09,P017,Jeans,Clothing,Levis,East,West Bengal,Kolkata,2,2363,5,4489.7,3176.79,1312.91,189,4,No,Store
O01054,C015,2025-05-01,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,2,757,0,1514.0,1043.17,470.83,77,2,No,App
O01055,C080,2025-10-22,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,5,1647,15,6999.75,4571.48,2428.27,469,3,Yes,Online
O01056,C064,2025-07-03,P024,Yoga Mat,Sports,Decathlon,South,Tamil Nadu,Chennai,8,2736,15,18604.8,14417.63,4187.17,424,4,No,Online
O01057,C008,2025-07-02,P024,Yoga Mat,Sports,Decathlon,East,Odisha,Bhubaneswar,8,3942,5,29959.2,19615.22,10343.98,196,4,No,App
O01058,C039,2025-09-28,P018,Jacket,Clothing,Nike,West,Gujarat,Ahmedabad,9,1531,15,11712.15,9232.8,2479.35,52,4,No,Online
O01059,C052,2025-05-20,P016,Shirt,Clothing,Levis,East,Odisha,Bhubaneswar,3,1624,0,4872.0,3695.31,1176.69,82,3,Yes,Online
O01060,C073,2025-07-17,P020,Tshirt,Clothing,Puma,West,Maharashtra,Mumbai,2,3847,0,7694.0,5229.78,2464.22,93,3,Yes,App
O01061,C039,2025-12-30,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,8,2029,5,15420.4,11684.27,3736.13,272,4,No,Store
O01062,C065,2025-08-16,P004,Headphones,Electronics,Sony,East,West Bengal,Kolkata,9,1748,5,14945.4,8737.74,6207.66,241,4,No,Store
O01063,C043,2025-04-09,P020,Tshirt,Clothing,Puma,North,Delhi,Delhi,5,3806,10,17127.0,13875.5,3251.5,103,4,No,Online
O01064,C049,2025-10-30,P020,Tshirt,Clothing,Puma,North,UP,Noida,7,4548,20,25468.8,21530.9,3937.9,71,2,No,App
O01065,C079,2025-01-23,P023,Basketball,Sports,Spalding,North,UP,Noida,5,2075,0,10375.0,7535.83,2839.17,105,3,No,Online
O01066,C050,2025-11-17,P013,Perfume,Beauty,Dior,East,Odisha,Bhubaneswar,5,2249,0,11245.0,8074.23,3170.77,107,4,No,Online
O01067,C018,2025-04-30,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,3,4173,15,10641.15,8702.64,1938.51,64,1,No,App
O01068,C074,2025-06-04,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,3,3533,0,10599.0,8391.72,2207.28,12,1,Yes,App
O01069,C002,2025-09-04,P021,Cricket Bat,Sports,SG,North,UP,Noida,5,1585,5,7528.75,6211.65,1317.1,311,3,No,Online
O01070,C020,2025-12-21,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,1,1268,0,1268.0,991.01,276.99,235,5,No,App
O01071,C027,2025-01-28,P012,Shampoo,Beauty,Loreal,South,Tamil Nadu,Chennai,10,2188,5,20786.0,12518.82,8267.18,281,3,No,App
O01072,C025,2025-03-18,P021,Cricket Bat,Sports,SG,North,UP,Noida,10,4865,0,48650.0,35865.11,12784.89,416,1,No,App
O01073,C011,2025-11-29,P023,Basketball,Sports,Spalding,East,Odisha,Bhubaneswar,6,2846,10,15368.4,12198.96,3169.44,267,2,No,Store
O01074,C067,2025-10-13,P004,Headphones,Electronics,Sony,North,UP,Noida,6,1837,10,9919.8,8323.34,1596.46,453,2,No,App
O01075,C048,2025-02-18,P009,Microwave,Home,LG,South,Karnataka,Bangalore,10,691,15,5873.5,4314.51,1558.99,308,3,No,Online
O01076,C080,2025-12-24,P001,iPhone,Electronics,Apple,West,Maharashtra,Mumbai,6,4092,0,24552.0,15061.41,9490.59,121,4,No,App
O01077,C013,2025-10-13,P001,iPhone,Electronics,Apple,East,West Bengal,Kolkata,4,1884,5,7159.2,5486.33,1672.87,385,3,No,Store
O01078,C030,2025-11-10,P025,Treadmill,Sports,Decathlon,South,Tamil Nadu,Chennai,6,4883,15,24903.3,18214.66,6688.64,93,1,No,App
O01079,C031,2025-03-07,P004,Headphones,Electronics,Sony,East,West Bengal,Kolkata,2,4311,5,8190.9,4759.41,3431.49,367,4,No,Store
O01080,C026,2025-10-23,P014,Lipstick,Beauty,Maybelline,East,West Bengal,Kolkata,9,3914,20,28180.8,26297.82,1882.98,293,4,No,App
O01081,C038,2025-01-28,P024,Yoga Mat,Sports,Decathlon,West,Maharashtra,Mumbai,3,4783,0,14349.0,7899.63,6449.37,461,4,No,Online
O01082,C029,2025-06-03,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,3,3058,10,8256.6,5454.86,2801.74,114,4,Yes,Store
O01083,C060,2025-06-21,P010,Mattress,Home,Sleepwell,East,Odisha,Bhubaneswar,9,4978,20,35841.6,24856.7,10984.9,479,5,No,Online
O01084,C024,2025-06-01,P018,Jacket,Clothing,Nike,North,UP,Noida,4,3497,5,13288.6,8858.04,4430.56,223,1,No,Online
O01085,C023,2025-05-04,P024,Yoga Mat,Sports,Decathlon,West,Maharashtra,Mumbai,1,3177,10,2859.3,1868.96,990.34,85,3,No,Store
O01086,C036,2025-02-14,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,4,1416,15,4814.4,3533.29,1281.11,385,4,No,Store
O01087,C053,2025-09-11,P004,Headphones,Electronics,Sony,West,Gujarat,Ahmedabad,3,3178,15,8103.9,7021.17,1082.73,37,5,No,Store
O01088,C025,2025-09-24,P007,Dining Table,Home,Ikea,South,Tamil Nadu,Chennai,5,1963,10,8833.5,5601.73,3231.77,156,2,No,Store
O01089,C059,2025-04-06,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,4,4206,20,13459.2,12171.08,1288.12,261,2,No,App
O01090,C012,2025-03-28,P007,Dining Table,Home,Ikea,West,Maharashtra,Mumbai,8,4208,0,33664.0,18523.8,15140.2,434,5,No,App
O01091,C063,2025-05-22,P010,Mattress,Home,Sleepwell,South,Tamil Nadu,Chennai,6,3684,0,22104.0,13086.75,9017.25,356,1,Yes,App
O01092,C050,2025-06-24,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,8,872,10,6278.4,4750.72,1527.68,301,1,No,Store
O01093,C048,2025-09-06,P022,Football,Sports,Nike,West,Gujarat,Ahmedabad,1,3645,15,3098.25,2459.22,639.03,146,1,No,Online
O01094,C076,2025-02-11,P023,Basketball,Sports,Spalding,West,Maharashtra,Mumbai,1,4159,5,3951.05,3156.59,794.46,12,2,No,Store
O01095,C045,2025-05-30,P020,Tshirt,Clothing,Puma,North,UP,Noida,5,3525,10,15862.5,10427.59,5434.91,487,3,No,Store
O01096,C055,2025-07-27,P022,Football,Sports,Nike,North,Delhi,Delhi,7,2975,20,16660.0,13812.17,2847.83,62,1,No,Store
O01097,C070,2025-06-22,P013,Perfume,Beauty,Dior,North,Delhi,Delhi,7,1800,20,10080.0,8883.88,1196.12,281,4,No,App
O01098,C062,2025-01-12,P006,Sofa,Home,Ikea,East,West Bengal,Kolkata,5,3301,5,15679.75,12645.95,3033.8,90,5,No,App
O01099,C060,2025-01-21,P021,Cricket Bat,Sports,SG,East,Odisha,Bhubaneswar,8,379,20,2425.6,2120.02,305.58,144,1,No,Online
O01100,C073,2025-11-10,P023,Basketball,Sports,Spalding,North,UP,Noida,6,1719,15,8766.9,6113.26,2653.64,258,5,No,App
O01101,C076,2025-01-27,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,4,1114,10,4010.4,3174.35,836.05,429,2,Yes,Store
O01102,C009,2025-07-10,P018,Jacket,Clothing,Nike,East,Odisha,Bhubaneswar,3,3457,20,8296.8,8289.61,7.19,78,5,No,App
O01103,C046,2025-02-12,P014,Lipstick,Beauty,Maybelline,West,Gujarat,Ahmedabad,2,2383,15,4051.1,3700.74,350.36,119,4,No,App
O01104,C052,2025-02-14,P020,Tshirt,Clothing,Puma,West,Maharashtra,Mumbai,7,2767,0,19369.0,10700.7,8668.3,292,2,No,Online
O01105,C035,2025-07-05,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,7,3749,15,22306.55,18539.67,3766.88,440,1,No,Store
O01106,C009,2025-07-12,P022,Football,Sports,Nike,East,Odisha,Bhubaneswar,4,4865,15,16541.0,13445.9,3095.1,332,2,No,App
O01107,C019,2025-12-13,P011,Face Cream,Beauty,Nivea,North,Delhi,Delhi,6,4854,20,23299.2,22504.53,794.67,392,5,No,Online
O01108,C068,2025-03-19,P024,Yoga Mat,Sports,Decathlon,East,Odisha,Bhubaneswar,4,1031,5,3917.8,2446.35,1471.45,166,2,No,Store
O01109,C046,2025-09-13,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,6,1949,15,9939.9,7965.63,1974.27,462,5,No,App
O01110,C036,2025-02-16,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,9,893,10,7233.3,5861.51,1371.79,42,1,No,Online
O01111,C050,2025-11-11,P008,Mixer,Home,Philips,North,UP,Noida,10,989,0,9890.0,6602.29,3287.71,324,3,No,Store
O01112,C060,2025-11-04,P010,Mattress,Home,Sleepwell,West,Maharashtra,Mumbai,7,3011,20,16861.6,14753.98,2107.62,206,2,No,Online
O01113,C077,2025-01-27,P014,Lipstick,Beauty,Maybelline,South,Tamil Nadu,Chennai,10,2264,20,18112.0,15352.61,2759.39,456,2,No,Online
O01114,C071,2025-02-12,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,9,3231,20,23263.2,16528.14,6735.06,487,4,No,Store
O01115,C062,2025-09-21,P008,Mixer,Home,Philips,West,Gujarat,Ahmedabad,9,1282,20,9230.4,7059.39,2171.01,112,5,No,App
O01116,C055,2025-08-05,P010,Mattress,Home,Sleepwell,South,Tamil Nadu,Chennai,7,444,20,2486.4,1764.92,721.48,3,2,Yes,Store
O01117,C080,2025-12-13,P001,iPhone,Electronics,Apple,North,Delhi,Delhi,5,4142,5,19674.5,15158.86,4515.64,488,2,No,App
O01118,C065,2025-04-16,P024,Yoga Mat,Sports,Decathlon,South,Tamil Nadu,Chennai,9,3147,5,26906.85,20383.89,6522.96,188,4,No,Store
O01119,C009,2025-05-24,P024,Yoga Mat,Sports,Decathlon,South,Karnataka,Bangalore,8,4488,0,35904.0,25437.99,10466.01,388,2,No,Store
O01120,C017,2025-06-14,P018,Jacket,Clothing,Nike,North,Delhi,Delhi,3,1095,10,2956.5,1925.92,1030.58,12,3,No,App
O01121,C041,2025-05-29,P008,Mixer,Home,Philips,East,West Bengal,Kolkata,8,538,15,3658.4,3262.31,396.09,248,2,No,App
O01122,C019,2025-02-22,P020,Tshirt,Clothing,Puma,North,UP,Noida,1,993,20,794.4,616.48,177.92,84,1,No,Online
O01123,C065,2025-02-06,P021,Cricket Bat,Sports,SG,North,UP,Noida,1,3930,15,3340.5,2781.24,559.26,376,2,No,Online
O01124,C048,2025-09-19,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,5,998,15,4241.5,3853.21,388.29,270,5,No,Online
O01125,C042,2025-06-23,P012,Shampoo,Beauty,Loreal,South,Tamil Nadu,Chennai,2,3280,10,5904.0,4199.63,1704.37,72,4,No,App
O01126,C001,2025-09-02,P022,Football,Sports,Nike,North,Delhi,Delhi,9,1796,20,12931.2,11748.27,1182.93,105,1,No,App
O01127,C032,2025-08-28,P007,Dining Table,Home,Ikea,East,Odisha,Bhubaneswar,5,3896,5,18506.0,12714.64,5791.36,10,2,No,Store
O01128,C005,2025-10-08,P002,Galaxy,Electronics,Samsung,West,Gujarat,Ahmedabad,3,1843,10,4976.1,3864.67,1111.43,290,3,No,App
O01129,C064,2025-10-03,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,3,1446,20,3470.4,3169.18,301.22,105,2,No,Store
O01130,C068,2025-06-18,P004,Headphones,Electronics,Sony,East,Odisha,Bhubaneswar,9,4887,5,41783.85,29757.04,12026.81,58,5,No,Online
O01131,C046,2025-01-16,P019,Sneakers,Clothing,Adidas,South,Karnataka,Bangalore,5,4694,10,21123.0,18551.08,2571.92,397,1,No,App
O01132,C069,2025-08-10,P006,Sofa,Home,Ikea,North,Delhi,Delhi,4,1039,5,3948.2,2703.16,1245.04,213,4,No,Store
O01133,C005,2025-07-11,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,2,3568,20,5708.8,4111.18,1597.62,412,3,No,App
O01134,C056,2025-01-17,P004,Headphones,Electronics,Sony,West,Maharashtra,Mumbai,6,873,0,5238.0,3032.82,2205.18,201,4,No,App
O01135,C080,2025-05-15,P019,Sneakers,Clothing,Adidas,South,Karnataka,Bangalore,8,3351,5,25467.6,15185.67,10281.93,331,2,No,Online
O01136,C018,2025-04-03,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,3,3213,15,8193.15,5497.67,2695.48,482,4,No,Store
O01137,C062,2025-07-08,P012,Shampoo,Beauty,Loreal,West,Maharashtra,Mumbai,8,2059,0,16472.0,12433.19,4038.81,492,2,No,App
O01138,C019,2025-03-12,P024,Yoga Mat,Sports,Decathlon,East,Odisha,Bhubaneswar,1,4024,5,3822.8,2430.43,1392.37,312,3,No,Online
O01139,C061,2025-11-27,P010,Mattress,Home,Sleepwell,West,Gujarat,Ahmedabad,4,2507,15,8523.8,6547.74,1976.06,438,3,No,Online
O01140,C014,2025-09-28,P018,Jacket,Clothing,Nike,West,Gujarat,Ahmedabad,2,4494,15,7639.8,6312.32,1327.48,15,2,No,App
O01141,C061,2025-02-24,P012,Shampoo,Beauty,Loreal,East,West Bengal,Kolkata,4,4842,5,18399.6,14550.26,3849.34,194,3,No,Online
O01142,C045,2025-10-25,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,6,2999,5,17094.3,12059.31,5034.99,308,1,No,App
O01143,C015,2025-08-23,P011,Face Cream,Beauty,Nivea,North,UP,Noida,3,2258,5,6435.3,4321.22,2114.08,330,4,No,Online
O01144,C034,2025-08-16,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,3,1154,20,2769.6,2512.02,257.58,193,2,No,Online
O01145,C022,2025-04-06,P020,Tshirt,Clothing,Puma,South,Karnataka,Bangalore,10,3961,15,33668.5,23712.72,9955.78,121,2,No,App
O01146,C040,2025-07-03,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,9,3036,15,23225.4,17466.11,5759.29,259,3,No,Online
O01147,C007,2025-08-12,P005,Smartwatch,Electronics,Apple,South,Karnataka,Bangalore,3,2255,0,6765.0,4016.63,2748.37,327,3,No,Store
O01148,C063,2025-06-08,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,3,1560,5,4446.0,3165.98,1280.02,330,2,No,Store
O01149,C029,2025-12-18,P003,Laptop,Electronics,Dell,South,Karnataka,Bangalore,4,686,5,2606.8,2099.61,507.19,265,5,No,App
O01150,C002,2025-11-20,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,4,2499,10,8996.4,6648.16,2348.24,192,1,No,Store
O01151,C022,2025-11-29,P019,Sneakers,Clothing,Adidas,East,West Bengal,Kolkata,1,3892,5,3697.4,2849.25,848.15,219,4,No,Store
O01152,C037,2025-11-17,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,4,4400,5,16720.0,11709.02,5010.98,373,1,Yes,Online
O01153,C040,2025-01-05,P001,iPhone,Electronics,Apple,North,UP,Noida,10,2065,15,17552.5,13537.58,4014.92,33,1,No,Online
O01154,C053,2025-05-29,P006,Sofa,Home,Ikea,North,UP,Noida,5,2774,5,13176.5,8396.24,4780.26,357,2,No,Online
O01155,C020,2025-10-17,P004,Headphones,Electronics,Sony,East,West Bengal,Kolkata,2,3489,5,6629.1,4361.65,2267.45,419,3,No,App
O01156,C036,2025-09-16,P013,Perfume,Beauty,Dior,West,Maharashtra,Mumbai,3,2933,0,8799.0,5677.3,3121.7,481,3,No,Online
O01157,C008,2025-03-10,P013,Perfume,Beauty,Dior,West,Maharashtra,Mumbai,3,982,10,2651.4,2325.85,325.55,189,3,No,App
O01158,C079,2025-06-06,P016,Shirt,Clothing,Levis,East,Odisha,Bhubaneswar,6,3390,0,20340.0,16115.98,4224.02,66,3,No,App
O01159,C013,2025-06-01,P018,Jacket,Clothing,Nike,North,UP,Noida,10,1164,15,9894.0,8059.28,1834.72,427,1,No,Online
O01160,C006,2025-03-14,P005,Smartwatch,Electronics,Apple,East,Odisha,Bhubaneswar,5,3804,15,16167.0,10626.24,5540.76,448,4,No,App
O01161,C006,2025-01-06,P001,iPhone,Electronics,Apple,South,Tamil Nadu,Chennai,8,1554,10,11188.8,9787.02,1401.78,190,4,No,App
O01162,C078,2025-02-24,P024,Yoga Mat,Sports,Decathlon,East,Odisha,Bhubaneswar,7,4033,15,23996.35,17052.85,6943.5,479,1,No,Store
O01163,C047,2025-04-24,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,9,4444,15,33996.6,29392.3,4604.3,274,5,No,Online
O01164,C074,2025-06-17,P018,Jacket,Clothing,Nike,North,UP,Noida,1,2923,15,2484.55,1616.35,868.2,101,1,No,Store
O01165,C011,2025-04-28,P015,Body Wash,Beauty,Dove,North,UP,Noida,7,3281,5,21818.65,16037.36,5781.29,143,5,No,App
O01166,C008,2025-07-30,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,4,1660,5,6308.0,4766.36,1541.64,366,2,No,Online
O01167,C047,2025-08-16,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,4,1103,0,4412.0,2634.71,1777.29,244,3,No,Store
O01168,C046,2025-03-10,P018,Jacket,Clothing,Nike,East,Odisha,Bhubaneswar,5,4581,0,22905.0,16923.01,5981.99,30,3,No,Online
O01169,C064,2025-05-31,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,4,1561,5,5931.8,3863.56,2068.24,364,3,Yes,Online
O01170,C006,2025-06-05,P018,Jacket,Clothing,Nike,East,Odisha,Bhubaneswar,3,505,5,1439.25,1122.94,316.31,199,2,No,Store
O01171,C029,2025-10-28,P006,Sofa,Home,Ikea,North,Delhi,Delhi,10,2850,0,28500.0,20360.36,8139.64,194,3,No,Store
O01172,C009,2025-01-28,P011,Face Cream,Beauty,Nivea,South,Tamil Nadu,Chennai,3,3533,10,9539.1,7159.66,2379.44,210,4,No,Online
O01173,C039,2025-11-23,P006,Sofa,Home,Ikea,West,Maharashtra,Mumbai,5,1186,0,5930.0,4700.97,1229.03,382,5,Yes,Store
O01174,C059,2025-12-01,P025,Treadmill,Sports,Decathlon,East,West Bengal,Kolkata,3,2767,0,8301.0,5698.34,2602.66,35,4,No,App
O01175,C071,2025-09-04,P005,Smartwatch,Electronics,Apple,South,Tamil Nadu,Chennai,7,3284,5,21838.6,17028.71,4809.89,246,3,No,Store
O01176,C051,2025-10-29,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,3,4229,5,12052.65,7810.39,4242.26,275,5,No,App
O01177,C022,2025-02-22,P007,Dining Table,Home,Ikea,East,Odisha,Bhubaneswar,2,1430,15,2431.0,2078.59,352.41,212,2,No,Store
O01178,C002,2025-05-12,P018,Jacket,Clothing,Nike,West,Maharashtra,Mumbai,9,3128,0,28152.0,18370.33,9781.67,333,4,No,App
O01179,C063,2025-05-29,P019,Sneakers,Clothing,Adidas,East,Odisha,Bhubaneswar,4,800,5,3040.0,2516.0,524.0,86,5,No,App
O01180,C066,2025-08-30,P008,Mixer,Home,Philips,North,UP,Noida,3,2134,20,5121.6,4545.31,576.29,30,5,No,Online
O01181,C078,2025-07-25,P009,Microwave,Home,LG,South,Tamil Nadu,Chennai,3,1150,10,3105.0,1996.38,1108.62,301,3,No,Online
O01182,C034,2025-11-11,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,1,2915,5,2769.25,1940.75,828.5,17,3,No,App
O01183,C051,2025-05-09,P010,Mattress,Home,Sleepwell,East,Odisha,Bhubaneswar,6,727,15,3707.7,3272.35,435.35,282,3,No,Online
O01184,C051,2025-04-01,P021,Cricket Bat,Sports,SG,North,UP,Noida,5,2040,15,8670.0,6308.37,2361.63,455,4,No,Store
O01185,C022,2025-12-01,P007,Dining Table,Home,Ikea,West,Gujarat,Ahmedabad,10,3518,5,33421.0,23120.77,10300.23,98,1,No,Online
O01186,C026,2025-08-08,P021,Cricket Bat,Sports,SG,North,UP,Noida,8,761,5,5783.6,4563.29,1220.31,139,4,No,App
O01187,C059,2025-09-30,P003,Laptop,Electronics,Dell,North,UP,Noida,4,4377,15,14881.8,11307.82,3573.98,393,2,Yes,App
O01188,C031,2025-03-07,P021,Cricket Bat,Sports,SG,North,UP,Noida,4,1696,15,5766.4,4471.08,1295.32,402,5,No,Store
O01189,C026,2025-05-11,P013,Perfume,Beauty,Dior,North,UP,Noida,6,1246,15,6354.6,4348.64,2005.96,342,4,No,Online
O01190,C037,2025-07-05,P007,Dining Table,Home,Ikea,East,Odisha,Bhubaneswar,2,368,10,662.4,559.28,103.12,260,1,No,App
O01191,C027,2025-09-20,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,9,2440,0,21960.0,12560.39,9399.61,328,3,No,Online
O01192,C002,2025-10-12,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,10,2024,10,18216.0,13814.25,4401.75,118,1,No,Store
O01193,C065,2025-09-03,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,4,926,20,2963.2,2467.24,495.96,447,2,No,App
O01194,C067,2025-07-28,P005,Smartwatch,Electronics,Apple,East,West Bengal,Kolkata,6,3258,20,15638.4,11845.59,3792.81,317,3,No,Online
O01195,C039,2025-04-11,P024,Yoga Mat,Sports,Decathlon,West,Maharashtra,Mumbai,2,2020,5,3838.0,2850.1,987.9,243,4,No,App
O01196,C028,2025-09-07,P012,Shampoo,Beauty,Loreal,South,Karnataka,Bangalore,1,3975,0,3975.0,2576.25,1398.75,94,1,No,Online
O01197,C041,2025-12-01,P023,Basketball,Sports,Spalding,South,Tamil Nadu,Chennai,6,4289,15,21873.9,15540.0,6333.9,315,5,No,Online
O01198,C075,2025-02-25,P017,Jeans,Clothing,Levis,West,Gujarat,Ahmedabad,6,664,15,3386.4,2578.77,807.63,350,4,No,Store
O01199,C023,2025-07-04,P010,Mattress,Home,Sleepwell,South,Karnataka,Bangalore,4,996,5,3784.8,3127.75,657.05,177,5,No,App
O01200,C064,2025-01-21,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,3,360,5,1026.0,667.1,358.9,384,1,No,Store
O01201,C039,2025-10-06,P004,Headphones,Electronics,Sony,West,Gujarat,Ahmedabad,6,4481,0,26886.0,18070.35,8815.65,170,2,No,Store
O01202,C037,2025-04-23,P019,Sneakers,Clothing,Adidas,North,UP,Noida,3,1198,15,3054.9,2695.49,359.41,227,5,No,Store
O01203,C015,2025-11-01,P002,Galaxy,Electronics,Samsung,South,Karnataka,Bangalore,2,1601,10,2881.8,2432.19,449.61,208,4,No,App
O01204,C039,2025-01-24,P008,Mixer,Home,Philips,North,UP,Noida,3,957,5,2727.45,2229.51,497.94,215,2,No,Store
O01205,C005,2025-12-05,P010,Mattress,Home,Sleepwell,South,Karnataka,Bangalore,1,4155,5,3947.25,2921.8,1025.45,195,2,No,Store
O01206,C050,2025-05-07,P007,Dining Table,Home,Ikea,North,Delhi,Delhi,4,981,0,3924.0,2712.28,1211.72,116,4,No,Store
O01207,C006,2025-09-17,P021,Cricket Bat,Sports,SG,North,Delhi,Delhi,3,4516,5,12870.6,7738.08,5132.52,298,5,No,Online
O01208,C039,2025-09-09,P012,Shampoo,Beauty,Loreal,West,Maharashtra,Mumbai,5,1909,5,9067.75,6491.86,2575.89,130,3,No,Online
O01209,C007,2025-06-16,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,6,4451,5,25370.7,16362.31,9008.39,350,5,No,Store
O01210,C022,2025-11-24,P020,Tshirt,Clothing,Puma,South,Karnataka,Bangalore,4,3362,20,10758.4,10628.85,129.55,270,1,No,Store
O01211,C073,2025-04-17,P018,Jacket,Clothing,Nike,South,Karnataka,Bangalore,6,3966,20,19036.8,15378.41,3658.39,378,2,No,Store
O01212,C006,2025-07-09,P009,Microwave,Home,LG,North,Delhi,Delhi,6,998,10,5389.2,3424.74,1964.46,216,3,No,Store
O01213,C036,2025-06-01,P022,Football,Sports,Nike,South,Karnataka,Bangalore,2,3239,0,6478.0,4006.73,2471.27,94,2,No,Online
O01214,C018,2025-05-16,P010,Mattress,Home,Sleepwell,West,Gujarat,Ahmedabad,1,1899,15,1614.15,1243.07,371.08,489,3,No,App
O01215,C040,2025-07-03,P012,Shampoo,Beauty,Loreal,North,UP,Noida,10,1048,0,10480.0,8347.79,2132.21,190,3,No,App
O01216,C057,2025-11-26,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,10,672,15,5712.0,4176.79,1535.21,338,5,Yes,App
O01217,C021,2025-11-12,P004,Headphones,Electronics,Sony,North,UP,Noida,1,1456,15,1237.6,1113.24,124.36,250,2,No,Online
O01218,C050,2025-01-14,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,4,4552,0,18208.0,14136.19,4071.81,245,3,No,App
O01219,C021,2025-10-08,P008,Mixer,Home,Philips,North,Delhi,Delhi,2,3233,0,6466.0,4766.39,1699.61,357,2,No,Online
O01220,C026,2025-01-20,P007,Dining Table,Home,Ikea,South,Tamil Nadu,Chennai,10,2796,20,22368.0,20775.35,1592.65,136,5,No,Store
O01221,C022,2025-11-26,P011,Face Cream,Beauty,Nivea,West,Gujarat,Ahmedabad,5,2035,10,9157.5,6856.7,2300.8,254,2,No,App
O01222,C028,2025-09-27,P024,Yoga Mat,Sports,Decathlon,West,Maharashtra,Mumbai,2,489,15,831.3,541.79,289.51,161,3,No,Online
O01223,C061,2025-11-19,P025,Treadmill,Sports,Decathlon,West,Gujarat,Ahmedabad,2,2187,15,3717.9,2538.1,1179.8,83,2,Yes,Online
O01224,C063,2025-06-30,P021,Cricket Bat,Sports,SG,North,Delhi,Delhi,10,4936,10,44424.0,35911.19,8512.81,212,5,No,Store
O01225,C063,2025-07-30,P004,Headphones,Electronics,Sony,North,UP,Noida,4,1636,0,6544.0,4767.39,1776.61,304,1,No,Online
O01226,C032,2025-11-01,P008,Mixer,Home,Philips,North,Delhi,Delhi,6,2262,5,12893.4,7670.09,5223.31,195,4,No,Online
O01227,C047,2025-05-14,P001,iPhone,Electronics,Apple,North,Delhi,Delhi,9,3095,5,26462.25,17636.72,8825.53,65,1,No,Store
O01228,C027,2025-12-03,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,3,4960,10,13392.0,9139.99,4252.01,362,5,No,App
O01229,C048,2025-08-02,P014,Lipstick,Beauty,Maybelline,South,Tamil Nadu,Chennai,3,2486,5,7085.1,4465.99,2619.11,363,5,No,Online
O01230,C030,2025-12-30,P005,Smartwatch,Electronics,Apple,East,Odisha,Bhubaneswar,1,3163,15,2688.55,2261.34,427.21,328,5,No,App
O01231,C068,2025-05-25,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,3,305,5,869.25,533.58,335.67,464,4,No,Store
O01232,C029,2025-03-11,P014,Lipstick,Beauty,Maybelline,East,West Bengal,Kolkata,4,1133,20,3625.6,3315.12,310.48,378,4,No,Store
O01233,C061,2025-04-22,P002,Galaxy,Electronics,Samsung,North,UP,Noida,9,3942,15,30156.3,24572.58,5583.72,307,3,No,Store
O01234,C018,2025-11-26,P023,Basketball,Sports,Spalding,North,Delhi,Delhi,5,2337,5,11100.75,8725.66,2375.09,166,2,No,Online
O01235,C040,2025-03-25,P001,iPhone,Electronics,Apple,South,Tamil Nadu,Chennai,9,1837,0,16533.0,13152.17,3380.83,14,3,No,Online
